Time,Duration
19277,3024
22301,6281
12745,15
12760,554
12801,113
8841,643
9484,456
9940,1563
11503,1995
13498,664
14162,571
14733,500
15233,999
16232,466
16698,4499
22939,169
23108,462
23570,1474
25044,1496
26540,235
26775,376
27151,1935
16437,30
16467,760
14119,320
14439,1998
28694,548
29242,872
30114,582
17227,561
17788,114
17902,1302
19204,6373
25577,3091
20359,938
21297,357
21654,105
14546,404
14950,477
15427,374
15801,663
16464,670
17134,2634
22037,281
22318,292
22610,1011
23621,314
23935,3333
28498,671
29169,1386
30555,594
31149,3
16247,512
16759,570
17329,1605
18934,814
19748,1225
20973,702
21675,1001
22676,818
796,1554
2350,1254
16333,348
13007,2071
15078,1767
17639,1982
10176,1156
11332,2892
1398,947
2345,330
2675,488
3163,235
3398,119
3517,1285
4802,451
5253,531
5784,252
6036,1942
8182,48
8520,1618
10311,653
10964,378
11342,579
11921,72
11993,46
12039,286
12325,30
12355,329
12684,959
13643,208
13851,1065
14916,270
20840,1563
22403,282
22685,444
11158,223
7953,1744
9697,375
10072,346
10597,409
11006,1293
12299,1559
13858,506
14364,125
14489,2013
16502,72
16574,1092
17666,1335
19001,614
19615,2308
21923,2248
24171,1056
25227,3483
28710,1974
15080,322
21678,295
21973,747
22720,1835
24555,1192
25747,84
4821,854
5675,51
5726,554
6280,1698
16609,1555
18164,431
18595,607
19202,71
19706,232
22037,329
22366,1569
24509,326
19039,1465
20504,1666
18212,138
18350,1841
20191,123
20440,1917
22734,179
10934,6992
17926,688
18614,2547
21161,111
21295,777
22072,162
22234,78
22312,612
22924,245
23169,746
23915,2141
26056,951
27007,2697
19936,166
20102,136
15655,327
15982,425
16407,307
16714,95
16809,269
11555,3501
15056,325
15381,151
15532,9
3632,2061
5693,587
6280,1698
22127,468
22595,893
23488,451
23939,444
24383,1095
25478,4448
19981,2950
796,485
1281,1365
2646,2914
5560,568
6128,1850
8231,125
8356,2578
25564,665
26229,595
26824,3492
30316,573
30889,281
796,2634
3430,3222
6652,1224
7876,820
8791,295
19273,3795
14919,462
15381,915
16296,1365
17661,4014
21675,357
21441,1125
16889,262
20581,1681
15141,4772
19913,2823
22736,2024
24760,818
14282,213
14495,833
21247,1222
22469,97
1107,6871
11836,94
12734,307
13041,187
20583,299
20882,291
21173,533
21706,2039
23745,1855
25600,800
26400,430
26830,1182
28012,996
8583,102
8685,86
9350,1358
10708,4534
15242,266
15508,128
15636,5376
21012,203
21215,1087
22302,590
22892,2358
25250,1036
15079,5405
20484,1128
21612,293
21905,661
17410,637
21208,1528
22736,625
23361,2425
25786,1922
27708,22
27730,433
28163,3457
16616,173
16789,1656
18445,3514
21331,717
20229,2089
22318,118
22436,327
22913,810
19790,957
20747,261
21008,321
21329,65
19782,142
14369,772
506,24
530,253
783,1819
2602,44
2646,29
2675,57
2770,255
3025,253
3278,218
3496,970
4466,1161
5627,211
5838,387
6225,80
6305,949
7254,699
7953,89
8042,1763
9805,1022
10827,1626
12453,834
13287,1006
14293,280
14573,1031
15604,3642
19246,865
20111,948
21059,1428
22487,3260
25747,2528
20459,75
20534,1977
22511,3297
14613,1185
15798,759
16557,447
17004,5366
17267,1258
18525,672
19197,143
19340,323
19663,78
19741,1350
21091,1626
16457,355
16956,279
17235,120
17355,52
17407,3
19867,522
20389,688
21077,131
20484,495
20979,171
19974,1239
21356,487
21843,129
22456,2256
24712,1678
26390,168
26558,1372
27930,1704
15071,1493
16564,210
16774,169
16943,1399
18342,1420
19762,1796
21558,893
22451,1337
23788,1463
25251,1058
26309,738
27047,375
27422,1736
15899,1566
14917,1625
16542,2728
19270,2489
21759,3232
24991,678
25669,3330
9308,485
12948,833
13781,1136
17194,899
18093,845
18028,1404
19432,2243
21675,1103
3485,1940
5425,800
6225,719
6944,1113
22356,376
22732,497
23229,1529
24758,836
25594,451
26045,548
26593,659
27252,394
27646,976
28622,39
28661,615
29276,656
1191,765
1956,485
2441,1748
4189,1252
5441,2435
7876,77
21898,1596
9667,1027
10694,490
11184,361
17285,452
17737,6807
21040,1570
22610,213
16432,1087
21554,433
15898,562
16460,693
17153,72
17225,632
17857,1345
19202,412
19614,3103
21435,2134
23569,511
24080,1385
22188,635
25465,730
26195,298
26493,3029
30780,970
20599,255
20854,804
21658,3094
24752,383
25135,3565
23719,140
18312,374
5010,2968
9364,399
15956,101
16057,501
19857,1278
21135,4457
25592,1729
27321,3389
19888,837
15017,5297
20314,629
20943,374
2688,1561
3967,96
12584,2373
14957,1505
16462,3131
19888,1202
14195,346
14541,476
15017,610
15627,823
16450,2751
19201,3915
23116,2448
25564,3223
28787,1593
2220,383
16569,551
17120,1101
18221,1071
19292,1448
21230,259
21489,317
2603,560
3163,71
3234,164
19966,1215
21181,533
5251,2727
19914,1768
21682,488
9767,395
10186,2930
13116,1100
15646,177
15823,3565
19388,386
19774,1362
21136,1178
22314,3264
1776,395
2171,354
2525,3535
6060,1918
18053,593
18646,388
19034,928
19962,474
17332,2602
2784,2464
5248,385
5633,428
6061,244
6305,1550
7855,95
7950,242
8192,493
9332,998
10470,651
11121,465
11586,12
11598,413
12011,275
12286,599
12885,2994
15879,584
16463,2734
19197,312
19509,953
20462,952
21414,1855
23269,3467
26736,772
18814,78
17955,266
1506,1895
3401,952
4353,196
13180,1015
3524,584
15973,415
16388,382
16770,109
4063,355
4418,372
4790,1002
5792,269
6061,151
6212,1175
7387,591
9597,950
10766,1209
11975,704
12679,38
12717,427
13144,98
13242,724
13966,4073
18039,1163
19202,114
19316,122
19438,1849
12055,347
12472,147
17285,203
13006,348
10940,13
10953,399
11352,673
12025,15
12040,3341
15381,1888
17269,245
17514,1942
19456,5547
25003,4302
29305,38
29343,154
17437,471
21654,669
10372,568
20660,83
20210,576
3093,1004
4097,1939
6036,2021
9415,306
10043,581
10654,5136
15790,292
16082,1720
17802,4095
5052,1008
6060,1269
7329,546
7875,679
8681,280
9351,244
9595,595
10316,10985
21301,4629
11835,197
12032,377
12570,190
12760,475
1086,1085
2171,330
12906,717
13623,123
13746,1234
14980,125
15105,881
16571,929
17500,463
17963,3751
4160,529
4689,69
4758,967
5725,39
5764,296
6060,1918
12536,406
2148,377
13644,3549
17193,630
17823,1434
19257,1216
20473,1909
9281,105
9386,804
1812,408
20329,1034
2393,499
2892,133
3025,807
3832,814
4646,431
5077,983
6060,1342
7402,646
8048,360
8408,405
8182,779
4398,151
5064,159
5223,650
5873,366
6239,1550
7789,259
8048,322
8370,485
8855,672
9527,208
9735,451
10186,376
10562,8724
19286,3523
19466,391
1205,1441
2646,1108
3754,286
4040,618
16879,1504
18383,2280
20663,101
20764,888
21652,562
22214,2219
24433,7007
14281,636
5480,580
6060,25
6085,188
6273,1572
7845,2389
10509,872
11381,659
12040,96
12136,1505
13641,5584
19225,829
20054,1297
21351,3626
24977,3609
796,1179
1975,370
2345,1311
3656,220
3876,416
4292,294
4586,1450
6036,92
6128,1089
7217,378
7595,71
7666,287
7953,329
8282,106
8388,136
8524,728
9252,414
9666,315
9981,27
10008,248
10256,6055
16311,1521
17832,1614
19446,1549
20995,3538
24533,458
24991,3469
28460,2596
16689,1993
18682,235
18917,877
19794,108
19902,1258
21160,1087
11865,531
12396,1340
2677,348
10386,101
10487,922
11409,273
11682,639
12321,193
12514,1466
13980,330
14310,4964
19274,1152
20426,2337
24477,1087
25564,1199
12054,265
12319,195
12790,2983
15773,766
16539,1754
18293,2169
20462,1947
22409,3343
25752,2979
17465,373
10234,397
10631,1409
12794,365
11591,1772
13363,16781
11555,1926
13481,405
13886,245
14131,819
14950,2852
17802,651
18453,1708
20161,1216
21377,681
22058,1166
23224,402
21631,2421
24052,1427
25479,2902
28381,1778
12760,1094
13854,1500
15354,3916
19270,5763
25033,3148
28181,1087
29268,301
16857,798
17655,623
18278,92
18370,2689
20596,1133
21622,1645
17485,193
17885,86
17971,144
18115,809
18924,349
19273,81
19354,122
19476,265
19741,602
20343,113
20456,1148
21604,854
22458,1208
23666,394
24060,3407
27467,1812
29279,651
29930,121
30051,547
20062,2469
22531,460
22991,1892
24883,1074
23900,1159
18103,2451
20554,1188
21742,1154
20496,990
19704,1310
21014,149
21163,1510
22673,184
22857,270
19349,4162
23511,3346
28706,2005
28706,2005
19252,1635
20887,1777
22664,1902
24566,529
25095,756
25851,2946
28797,1854
13389,49
26398,2219
28617,189
17386,717
15298,1843
17374,1557
18931,1439
20370,1908
18265,892
19157,323
19480,2751
22231,6941
1494,297
1791,1353
3144,336
3480,125
3605,85
3690,643
4333,1728
6061,1690
7751,273
8024,2894
10918,2744
13662,249
13911,740
14651,1989
16640,1117
17757,508
23648,809
1930,833
2826,323
3149,2920
6069,1682
7751,901
10457,21
10478,812
11290,2046
13336,669
14005,94
14099,2573
16672,1565
18237,1504
19741,300
20041,2976
23017,2658
25675,1508
27183,769
27952,212
28164,322
20006,100
24428,2532
21659,854
22513,1346
23939,1169
23674,223
23897,2415
23534,710
24244,1070
25314,735
26049,706
26755,3915
29473,2057
25709,1544
11671,899
12570,373
12943,659
13602,252
13854,2616
16470,1372
17842,576
18418,200
18618,751
19369,1395
20764,103
20867,1167
22034,3083
25117,2154
27271,151
27422,127
27549,1491
29040,226
29266,1374
30640,209
27627,87
27714,1622
29336,946
11835,85
11920,1287
13207,2642
15849,253
16102,1104
17206,1730
18936,1490
20426,2168
22594,4139
26733,688
27421,420
27841,1103
28944,927
11990,160
12179,190
12369,307
12676,224
12900,1833
14733,2214
16947,855
17802,1188
18990,2303
21293,647
21940,2215
24155,3348
27503,853
12832,662
22044,303
22347,521
22868,6304
16514,904
27580,329
27909,988
28897,427
29324,210
29534,924
12873,9002
21875,3600
25475,2252
27727,169
27896,43
27939,666
18002,2327
20329,1306
21635,981
22616,764
23380,576
23956,434
24390,2408
26798,2267
19706,320
20145,744
20889,1164
22053,3237
25290,1963
27523,718
28241,1151
29392,638
30030,654
27914,274
28188,286
28474,220
28694,1070
16324,10293
26617,349
26966,544
27510,420
27930,1186
29116,353
29469,340
27557,375
27932,25
14656,1032
15688,180
15868,160
12634,351
20218,217
20435,62
20607,88
17731,3965
21696,1189
22885,461
23346,533
23879,421
24300,443
27334,391
27725,702
28427,1079
18496,330
27413,319
27732,269
23816,393
27957,531
28488,215
28703,853
29556,239
27523,1208
28731,1110
12535,1778
14313,42
14355,1127
15482,5366
11836,2120
13956,2850
16806,863
17669,1586
19255,8305
27560,632
28192,908
18195,211
22410,3260
24573,3953
20006,1601
19680,174
18339,3256
21595,198
21793,170
21963,207
22170,113
22283,1699
24132,2299
18847,429
19276,152
17249,1951
19200,480
17085,1149
18234,1444
19678,1492
21170,3634
24804,1567
26371,1147
19687,399
16332,1407
17739,68
17807,2029
19836,1316
21152,3852
25004,2107
27111,3638
30749,191
23203,437
23640,1685
25325,532
25857,1025
22889,153
23042,228
23270,1777
16583,244
16827,223
26624,3994
15134,1242
16376,291
16667,306
16973,744
17717,2976
20693,1254
21406,2497
23903,901
28689,373
29062,2452
20599,1039
21947,762
22709,314
20289,360
20649,1024
21673,1560
23233,534
23767,518
23830,486
24059,745
26882,45
20567,2239
22806,1017
23823,572
24395,883
25278,1043
26321,386
23133,985
24118,1388
25506,1174
26680,2903
29583,284
22554,620
16095,553
16648,271
16919,404
17323,1002
18325,3580
21905,281
22186,273
23575,195
23770,1663
25433,2223
27656,988
28644,349
15671,705
15416,255
30045,1056
18948,731
19974,4419
24393,1481
25874,2232
16481,502
16983,2170
19153,3422
22575,1102
23677,1326
25003,1983
26986,3057
16669,369
16744,1807
17500,713
23857,337
18495,1330
19825,716
17712,129
17267,418
17685,508
18193,90
18283,652
18935,549
19484,179
19663,528
20191,340
20531,384
20915,1593
22508,4107
16873,5899
22772,2729
25501,3221
28722,2255
23213,2288
25501,5461
19273,258
25049,439
21572,313
21885,129
22014,142
15573,760
16333,766
17099,317
17416,253
17669,965
18634,1385
20019,85
20104,477
20581,337
20918,4085
25003,1387
26390,367
26757,1944
28701,364
19913,3567
23480,377
22962,238
23200,150
23350,171
23521,562
24083,1287
25370,6110
17096,2885
19981,164
20145,1355
21500,1112
22753,951
23704,126
23830,176
24006,1469
25475,1747
16830,272
17102,638
17740,890
18630,824
19454,3091
22545,668
17345,438
17783,475
18258,1144
19402,485
17488,829
18317,137
11709,189
11898,3389
15287,953
16240,1412
17652,1508
19160,5831
24991,3171
4752,1528
6280,1777
5010,1051
6061,153
7950,589
16752,3045
19797,69
19866,2053
21919,487
22406,1078
23484,360
23844,3931
27775,590
14188,11969
26157,803
26960,552
15764,3669
19433,3232
22665,149
22814,1533
11744,1666
13410,570
13980,307
14287,1657
15944,953
16897,4768
21665,630
22295,1444
14106,2853
16959,2336
19295,2092
21387,1681
23660,1085
24745,3346
2497,325
2822,562
3384,760
4144,97
4241,168
4409,1259
5668,110
5778,427
6205,532
6737,1115
7852,800
10486,789
11275,112
11387,16
11403,329
11732,583
12315,1872
14187,1127
15314,558
15872,5290
21162,1297
17911,78
17989,1481
19470,226
20141,3445
11744,1360
13104,512
13616,187
13803,722
14525,762
15287,431
15718,1157
16875,501
17376,2757
20133,812
20945,126
21071,650
21721,161
21882,78
21960,1524
23484,739
24223,214
24437,518
13778,33
13811,90
14335,791
17946,543
12119,66
13701,794
14495,3143
17638,7910
25548,3966
10915,465
11380,3797
15177,1162
16339,76
16415,1986
9506,838
10344,143
10487,273
10760,239
10999,175
11174,388
11562,191
11753,278
12031,1113
13144,436
13580,1734
15314,558
18090,38
18128,1164
19292,1395
20687,1012
15703,360
16063,318
16381,126
16507,33
16540,266
13669,427
14096,6461
13313,433
4955,797
5752,528
6280,1670
7950,604
15036,1398
16434,1051
17485,3143
20628,3307
21989,3151
25140,3442
17921,356
18277,1154
19431,1126
4075,354
4429,203
4632,563
5195,117
5312,323
5635,401
6036,1387
7423,376
7799,348
8147,615
8762,204
8966,1294
10260,504
10764,203
10967,2326
13293,1608
14901,1368
16269,1664
17933,2832
20765,1545
22310,2958
25268,3400
18430,235
18665,963
19628,883
4963,1242
6205,82
6287,1770
10911,298
11209,871
12080,505
12585,1749
14334,1450
15784,454
16238,1464
17702,1554
19256,5956
25212,3010
11513,189
11702,2359
14061,5215
19276,1162
20438,1416
21854,959
22813,1049
23862,1358
25220,1651
26871,669
27540,2146
15455,248
15703,1008
16711,8837
25548,2334
27882,2072
29954,271
5139,1001
16210,1474
23388,244
19367,311
19678,657
20335,1105
2494,3183
5677,359
6036,40
6076,1158
7234,656
7890,1898
9788,502
10290,1514
11804,4715
16519,2807
19326,2633
15872,438
16310,1414
17724,1532
19256,2571
21827,644
22471,2211
24682,866
25548,1304
26852,205
14282,3363
17645,1657
19302,278
19580,3105
22685,5509
28194,1311
13596,269
13865,242
14107,160
14267,41
14308,274
17173,2408
5538,742
6280,74
6354,1703
8269,168
8437,319
9042,714
9897,493
10390,1916
12306,370
12676,251
12927,2201
15128,1174
16302,141
16443,1279
17722,4278
22000,3251
18630,2613
21243,349
12599,76
12060,433
19784,2248
5458,755
6280,71
6351,1627
6213,67
10388,901
11289,184
11473,383
11856,616
12472,875
13347,44
13391,877
14268,720
14988,453
15441,1619
17060,441
17501,273
17828,2729
13396,792
21807,1581
20522,325
20847,1820
22667,310
4562,415
19581,84
15772,4785
16809,3748
4963,225
5188,873
6061,24
6085,449
6534,1444
8545,616
19497,280
19777,930
20707,565
15709,587
16383,1262
17645,1617
19262,558
19820,1153
20973,7004
27977,1215
16806,246
27496,679
28175,323
28498,8
28506,1928
12136,161
12297,379
12104,613
12717,77
12794,742
13536,5784
19320,2750
22070,235
22305,3308
25613,934
26547,2158
17428,3083
12193,3185
15378,713
