County,ChangeNum,Est,EstNum,Year
Galveston,0,,2,1928
Galveston,0,,3,1874
Galveston,0,,2,1875
Galveston,0,,2,1880
Galveston,0,,1,1885
Galveston,0,,5,1886
Galveston,0,,2,1877
Galveston,0,,4,1890
Galveston,0,,1,1895
Galveston,0,,5,1899
Galveston,0,,2,1910
Galveston,0,,2,0
Galveston,0,,1,1867
Galveston,0,,5,1900
Galveston,0,,2,1860
Galveston,0,,2,1906
Galveston,0,,3,1876
Galveston,0,,1,1879
Galveston,0,,1,1882
Galveston,0,,2,1883
Galveston,0,,6,1884
Galveston,0,,3,1887
Galveston,0,,1,1846
Galveston,0,,2,1853
Galveston,0,,1,1857
Galveston,0,,1,1861
Galveston,0,,1,1865
Galveston,0,,1,1868
Galveston,0,,2,1869
Galveston,0,,1,1872
Galveston,0,,1,1889
Galveston,0,,1,1904
Galveston,0,,2,1918
Galveston,0,,3,1921
Galveston,0,,3,1922
Galveston,0,,1,1873
Galveston,0,,2,1896
Galveston,0,,2,1916
Galveston,0,,3,1917
Galveston,0,,1,1919
Galveston,0,,1,1930
Galveston,0,,2,1905
Galveston,0,,1,1888
Galveston,0,,3,1915
Galveston,0,,1,1926
Galveston,0,,1,1927
Galveston,0,,2,1929
Galveston,0,,1,1858
Galveston,0,,1,1878
Garza,0,-,26,-
Garza,0,,1,1905
Garza,0,,2,1910
Garza,0,,1,1911
Garza,0,,1,1912
Garza,0,,2,1926
Garza,0,,2,1927
Garza,0,,1,1902
Garza,0,,2,1906
Garza,0,,2,1907
Garza,0,,1,1909
Garza,0,,1,1903
Garza,0,,1,1908
Garza,0,,2,1916
Garza,0,,1,1918
Garza,0,,1,1919
Garza,0,,1,1924
Garza,0,,1,1915
Garza,0,,1,1917
Garza,0,,1,1920
Garza,0,,1,1901
Gillespie,0,-,135,-
Gillespie,0,,2,1892
Gillespie,0,,2,1893
Gillespie,0,,6,1899
Gillespie,0,,2,1903
Gillespie,0,,2,1909
Gillespie,0,,3,1912
Gillespie,0,,2,1920
Gillespie,0,,3,1922
Gillespie,0,,4,1928
Gillespie,0,,2,1914
Gillespie,0,,3,1916
Gillespie,0,,3,1915
Gillespie,0,,4,1919
Gillespie,0,,6,1858
Gillespie,0,,2,1862
Gillespie,0,,4,1861
Gillespie,0,,2,1866
Gillespie,0,,3,1883
Gillespie,0,,3,1907
Gillespie,0,,7,1894
Gillespie,0,,6,1887
Gillespie,0,,2,1891
Gillespie,0,,2,1896
Gillespie,0,,2,1898
Gillespie,0,,2,1905
Gillespie,0,,2,1908
Gillespie,0,,1,1925
Gillespie,0,,1,1930
Gillespie,0,,1,1904
Gillespie,0,,2,1906
Gillespie,0,,1,1923
Gillespie,0,,3,1897
Gillespie,0,,1,1913
Gillespie,0,,1,1848
Gillespie,0,,1,1852
Gillespie,0,,1,1855
Gillespie,0,,4,1867
Gillespie,0,,3,1878
Gillespie,0,,4,1890
Gillespie,0,,3,1910
Gillespie,0,,1,1921
Gillespie,0,,1,1924
Gillespie,0,,1,1885
Gillespie,0,,2,0
Gillespie,0,,2,1895
Gillespie,0,,2,1900
Gillespie,0,,1,1857
Gillespie,0,,2,1886
Gillespie,0,,2,1877
Gillespie,0,,1,1881
Gillespie,0,,1,1884
Gillespie,0,,2,1888
Gillespie,0,,1,1874
Gillespie,0,,1,1879
Gillespie,0,,2,1875
Gillespie,0,,1,1902
Gillespie,0,,1,1918
Gillespie,0,,1,1917
Gillespie,0,,2,1882
Glasscock,0,-,22,-
Glasscock,0,,2,1904
Glasscock,0,,2,1890
Glasscock,0,,1,1894
Glasscock,0,,1,1895
Glasscock,0,,1,1897
Glasscock,0,,1,1902
Glasscock,0,,1,1906
Glasscock,0,,2,1913
Glasscock,0,,1,1919
Glasscock,0,,3,1907
Glasscock,0,,2,1910
Glasscock,0,,1,1912
Glasscock,0,,1,1915
Glasscock,0,,2,1908
Glasscock,0,,1,1914
Goliad,0,-,110,-
Goliad,0,,2,1900
Goliad,0,,2,1906
Goliad,0,,2,1907
Goliad,0,,1,1915
Goliad,0,,3,1917
Goliad,0,,1,1889
Goliad,0,,4,1893
Goliad,0,,2,1896
Goliad,0,,2,1901
Goliad,0,,6,1912
Goliad,0,,3,1855
Goliad,0,,3,1857
Goliad,0,,1,1862
Goliad,0,,2,1878
Goliad,0,,1,1882
Goliad,0,,2,1884
Goliad,0,,2,1886
Goliad,0,,1,1887
Goliad,0,,5,1898
Goliad,0,,2,1902
Goliad,0,,1,1905
Goliad,0,,2,1909
Goliad,0,,3,1914
Goliad,0,,2,1918
Goliad,0,,3,1921
Goliad,0,,2,1860
Goliad,0,,2,1861
Goliad,0,,1,1868
Goliad,0,,1,1869
Goliad,0,,1,1875
Goliad,0,,3,1881
Goliad,0,,3,1890
Goliad,0,,3,1894
Goliad,0,,1,1897
Goliad,0,,1,1925
Goliad,0,,2,1847
Goliad,0,,1,1848
Goliad,0,,1,1849
Goliad,0,,2,1856
Goliad,0,,2,0
Goliad,0,,1,1865
Goliad,0,,2,1870
Goliad,0,,1,1871
Goliad,0,,2,1872
Goliad,0,,2,1873
Goliad,0,,1,1883
Goliad,0,,1,1892
Goliad,0,,1,1913
Goliad,0,,2,1922
Goliad,0,,1,1926
Goliad,0,,1,1853
Goliad,0,,1,1854
Goliad,0,,1,1858
Goliad,0,,2,1880
Goliad,0,,1,1911
Goliad,0,,1,1930
Goliad,0,,1,1910
Goliad,0,,1,1919
Goliad,0,,1,1891
Goliad,0,,1,1923
Goliad,0,,1,1924
Gonzales,0,-,288,-
Gonzales,0,,5,1896
Gonzales,0,,7,1900
Gonzales,0,,6,1901
Gonzales,0,,5,1902
Gonzales,0,,8,1906
Gonzales,0,,6,1908
Gonzales,0,,6,1914
Gonzales,0,,2,1849
Gonzales,0,,2,1851
Gonzales,0,,5,1861
Gonzales,0,,4,1862
Gonzales,0,,2,1865
Gonzales,0,,7,1866
Gonzales,0,,6,1871
Gonzales,0,,8,1874
Gonzales,0,,5,1875
Gonzales,0,,2,1876
Gonzales,0,,2,1887
Gonzales,0,,7,1891
Gonzales,0,,7,1894
Gonzales,0,,8,1898
Gonzales,0,,10,1903
Gonzales,0,,6,1909
Gonzales,0,,2,1918
Gonzales,0,,5,1857
Gonzales,0,,4,1860
Gonzales,0,,2,1868
Gonzales,0,,5,1872
Gonzales,0,,5,1873
Gonzales,0,,2,0
Gonzales,0,,1,1848
Gonzales,0,,10,1890
Gonzales,0,,6,1893
Gonzales,0,,2,1850
Gonzales,0,,5,1855
Gonzales,0,,5,1856
Gonzales,0,,3,1905
Gonzales,0,,6,1907
Gonzales,0,,2,1910
Gonzales,0,,3,1913
Gonzales,0,,3,1846
Gonzales,0,,2,1847
Gonzales,0,,6,1867
Gonzales,0,,5,1886
Gonzales,0,,3,1899
Gonzales,0,,4,1922
Gonzales,0,,3,1884
Gonzales,0,,3,1915
Gonzales,0,,4,1917
Gonzales,0,,4,1919
Gonzales,0,,1,1921
Gonzales,0,,2,1882
Gonzales,0,,3,1897
Gonzales,0,,2,1912
Gonzales,0,,2,1853
Gonzales,0,,1,1864
Gonzales,0,,3,1877
Gonzales,0,,4,1904
Gonzales,0,,4,1858
Gonzales,0,,2,1930
Gonzales,0,,1,1931
Gonzales,0,,4,1889
Gonzales,0,,2,1924
Gonzales,0,,3,1923
Gonzales,0,,1,1892
Gonzales,0,,3,1879
Gonzales,0,,2,1859
Gonzales,0,,4,1869
Gonzales,0,,2,1911
Gonzales,0,,1,1927
Gonzales,0,,3,1885
Gonzales,0,,1,1920
Gonzales,0,,1,1925
Gonzales,0,,2,1888
Gonzales,0,,2,1880
Gonzales,0,,1,1878
Gray,0,-,53,-
Gray,0,,6,1902
Gray,0,,2,1914
Gray,0,,4,1915
Gray,0,,3,1888
Gray,0,,1,1916
Gray,0,,1,1917
Gray,0,,1,1918
Gray,0,,2,1920
Gray,0,,1,1886
Gray,0,,1,1887
Gray,0,,1,1890
Gray,0,,1,1894
Gray,0,,2,1899
Gray,0,,1,1901
Gray,0,,3,1910
Gray,0,,2,1926
Gray,0,,2,1927
Gray,0,,1,1928
Gray,0,,2,1929
Gray,0,,1,1907
Gray,0,,1,1930
Gray,0,,2,1892
Gray,0,,2,1925
Gray,0,,1,1904
Gray,0,,1,1909
Gray,0,,2,1911
Gray,0,,1,1924
Gray,0,,1,1906
Gray,0,,1,1919
Gray,0,,1,1903
Gray,0,,1,1922
Gray,0,,1,1931
Grayson,0,-,489,-
Grayson,0,,11,1902
Grayson,0,,8,1903
Grayson,0,,5,1907
Grayson,0,,4,1909
Grayson,0,,3,1915
Grayson,0,,2,1918
Grayson,0,,2,1920
Grayson,0,,7,1922
Grayson,0,,2,1926
Grayson,0,,4,1927
Grayson,0,,8,1878
Grayson,0,,4,1852
Grayson,0,,3,1858
Grayson,0,,3,1859
Grayson,0,,8,1861
Grayson,0,,12,1873
Grayson,0,,7,1875
Grayson,0,,11,1877
Grayson,0,,9,1881
Grayson,0,,12,1883
Grayson,0,,10,1884
Grayson,0,,8,1900
Grayson,0,,8,1879
Grayson,0,,3,0
Grayson,0,,11,1887
Grayson,0,,12,1889
Grayson,0,,17,1893
Grayson,0,,11,1895
Grayson,0,,16,1897
Grayson,0,,7,1914
Grayson,0,,2,1928
Grayson,0,,3,1929
Grayson,0,,12,1880
Grayson,0,,6,1882
Grayson,0,,14,1888
Grayson,0,,15,1890
Grayson,0,,9,1892
Grayson,0,,8,1901
Grayson,0,,4,1868
Grayson,0,,7,1872
Grayson,0,,17,1899
Grayson,0,,5,1874
Grayson,0,,14,1886
Grayson,0,,11,1891
Grayson,0,,10,1896
Grayson,0,,2,1905
Grayson,0,,5,1854
Grayson,0,,11,1885
Grayson,0,,10,1894
Grayson,0,,7,1923
Grayson,0,,8,1898
Grayson,0,,1,1916
Grayson,0,,2,1924
Grayson,0,,4,1921
Grayson,0,,4,1871
Grayson,0,,5,1866
Grayson,0,,3,1855
Grayson,0,,7,1876
Grayson,0,,2,1912
Grayson,0,,2,1917
Grayson,0,,2,1906
Grayson,0,,6,1913
Grayson,0,,5,1911
Grayson,0,,2,1908
Grayson,0,,3,1856
Grayson,0,,5,1862
Grayson,0,,3,1864
Grayson,0,,1,1870
Grayson,0,,1,1850
Grayson,0,,3,1860
Grayson,0,,1,1863
Grayson,0,,2,1865
Grayson,0,,5,1904
Grayson,0,,2,1847
Grayson,0,,3,1857
Grayson,0,,2,1930
Grayson,0,,1,1848
Grayson,0,,1,1849
Grayson,0,,1,1851
Grayson,0,,1,1869
Grayson,0,,1,1853
Greer,0,-,4,-
Greer,0,,2,1881
Greer,0,,2,1886
Gregg,0,-,72,-
Gregg,0,,2,1899
Gregg,0,,3,1900
Gregg,0,,5,1874
Gregg,0,,2,1877
Gregg,0,,1,1880
Gregg,0,,2,1897
Gregg,0,,2,1902
Gregg,0,,2,1887
Gregg,0,,2,1891
Gregg,0,,2,1894
Gregg,0,,1,1908
Gregg,0,,2,1873
Gregg,0,,4,1878
Gregg,0,,4,1879
Gregg,0,,1,1892
Gregg,0,,2,1895
Gregg,0,,3,1914
Gregg,0,,1,1918
Gregg,0,,3,1923
Gregg,0,,1,1876
Gregg,0,,3,1885
Gregg,0,,2,1889
Gregg,0,,2,1890
Gregg,0,,2,1893
Gregg,0,,3,1875
Gregg,0,,1,1883
Gregg,0,,1,1906
Gregg,0,,2,1909
Gregg,0,,1,1915
Gregg,0,,2,1919
Gregg,0,,1,1924
Gregg,0,,1,1882
Gregg,0,,1,1913
Gregg,0,,1,1917
Gregg,0,,1,1927
Gregg,0,,1,1928
Gregg,0,,2,1881
Grimes,0,-,286,-
Grimes,0,,3,1904
Grimes,0,,7,1905
Grimes,0,,11,1906
Grimes,0,,1,1849
Grimes,0,,11,0
Grimes,0,,8,1859
Grimes,0,,4,1860
Grimes,0,,4,1861
Grimes,0,,5,1862
Grimes,0,,3,1864
Grimes,0,,5,1865
Grimes,0,,2,1866
Grimes,0,,6,1867
Grimes,0,,2,1868
Grimes,0,,5,1869
Grimes,0,,7,1877
Grimes,0,,1,1887
Grimes,0,,4,1889
Grimes,0,,3,1890
Grimes,0,,5,1897
Grimes,0,,5,1901
Grimes,0,,10,1914
Grimes,0,,2,1922
Grimes,0,,3,1923
Grimes,0,,3,1891
Grimes,0,,3,1894
Grimes,0,,4,1895
Grimes,0,,4,1896
Grimes,0,,1,1863
Grimes,0,,3,1870
Grimes,0,,4,1873
Grimes,0,,3,1875
Grimes,0,,4,1876
Grimes,0,,3,1881
Grimes,0,,6,1898
Grimes,0,,4,1900
Grimes,0,,1,1908
Grimes,0,,4,1924
Grimes,0,,2,1925
Grimes,0,,6,1907
Grimes,0,,3,1911
Grimes,0,,4,1916
Grimes,0,,4,1917
Grimes,0,,4,1892
Grimes,0,,3,1903
Grimes,0,,4,1899
Grimes,0,,5,1910
Grimes,0,,4,1913
Grimes,0,,5,1872
Grimes,0,,2,1886
Grimes,0,,5,1902
Grimes,0,,4,1915
Grimes,0,,2,1918
Grimes,0,,1,1921
Grimes,0,,6,1884
Grimes,0,,5,1871
Grimes,0,,5,1879
Grimes,0,,3,1851
Grimes,0,,4,1854
Grimes,0,,3,1855
Grimes,0,,2,1856
Grimes,0,,2,1878
Grimes,0,,2,1888
Grimes,0,,6,1882
Grimes,0,,2,1883
Grimes,0,,1,1893
Grimes,0,,2,1912
Grimes,0,,2,1926
Grimes,0,,2,1928
Grimes,0,,1,1858
Grimes,0,,3,1927
Grimes,0,,1,1874
Grimes,0,,3,1909
Grimes,0,,1,1846
Grimes,0,,4,1929
Grimes,0,,1,1885
Grimes,0,,1,1930
Grimes,0,,2,1931
Guadalupe,0,-,174,-
Guadalupe,0,,5,1895
Guadalupe,0,,5,1902
Guadalupe,0,,5,1900
Guadalupe,0,,1,1859
Guadalupe,0,,3,1861
Guadalupe,0,,1,1874
Guadalupe,0,,1,1853
Guadalupe,0,,2,1854
Guadalupe,0,,2,1862
Guadalupe,0,,5,1903
Guadalupe,0,,8,1901
Guadalupe,0,,4,1894
Guadalupe,0,,3,1883
Guadalupe,0,,2,1908
Guadalupe,0,,3,1909
Guadalupe,0,,1,1916
Guadalupe,0,,7,1877
Guadalupe,0,,2,1878
Guadalupe,0,,3,1875
Guadalupe,0,,3,1879
Guadalupe,0,,6,1886
Guadalupe,0,,3,1890
Guadalupe,0,,3,1905
Guadalupe,0,,3,1884
Guadalupe,0,,3,1887
Guadalupe,0,,5,1889
Guadalupe,0,,2,1882
Guadalupe,0,,2,1911
Guadalupe,0,,8,1898
Guadalupe,0,,2,1856
Guadalupe,0,,1,1876
Guadalupe,0,,2,1885
Guadalupe,0,,3,1888
Guadalupe,0,,4,1897
Guadalupe,0,,3,1904
Guadalupe,0,,1,1913
Guadalupe,0,,2,1914
Guadalupe,0,,2,1915
Guadalupe,0,,2,1923
Guadalupe,0,,2,1924
Guadalupe,0,,2,1880
Guadalupe,0,,2,1892
Guadalupe,0,,3,1907
Guadalupe,0,,3,1891
Guadalupe,0,,3,1893
Guadalupe,0,,2,1896
Guadalupe,0,,3,1906
Guadalupe,0,,5,1899
Guadalupe,0,,1,1858
Guadalupe,0,,3,1866
Guadalupe,0,,1,1868
Guadalupe,0,,3,1871
Guadalupe,0,,1,1872
Guadalupe,0,,1,1881
Guadalupe,0,,1,1849
Guadalupe,0,,1,1851
Guadalupe,0,,1,1852
Guadalupe,0,,2,1857
Guadalupe,0,,1,1863
Guadalupe,0,,2,1867
Guadalupe,0,,1,1869
Guadalupe,0,,2,1919
Guadalupe,0,,1,1920
Guadalupe,0,,1,1921
Guadalupe,0,,1,1930
Guadalupe,0,,1,1910
Guadalupe,0,,1,1927
Hale,0,-,80,-
Hale,0,,4,1910
Hale,0,,2,1923
Hale,0,,2,1927
Hale,0,,3,1908
Hale,0,,7,1909
Hale,0,,4,1913
Hale,0,,3,1917
Hale,0,,1,1918
Hale,0,,3,1892
Hale,0,,6,1891
Hale,0,,2,1894
Hale,0,,2,1900
Hale,0,,1,1902
Hale,0,,5,1904
Hale,0,,1,1884
Hale,0,,2,1893
Hale,0,,2,1899
Hale,0,,6,1907
Hale,0,,1,1914
Hale,0,,1,1921
Hale,0,,2,1912
Hale,0,,1,1911
Hale,0,,3,1896
Hale,0,,1,1915
Hale,0,,1,1925
Hale,0,,2,1887
Hale,0,,1,1888
Hale,0,,2,1890
Hale,0,,1,1895
Hale,0,,3,1901
Hale,0,,2,1919
Hale,0,,1,1922
Hale,0,,1,1903
Hale,0,,1,1906
Hall,0,-,117,-
Hall,0,,3,1903
Hall,0,,4,1907
Hall,0,,4,1908
Hall,0,,6,1909
Hall,0,,1,1884
Hall,0,,3,1886
Hall,0,,6,1910
Hall,0,,2,1892
Hall,0,,3,1906
Hall,0,,4,1912
Hall,0,,1,1913
Hall,0,,4,1915
Hall,0,,3,1918
Hall,0,,3,1891
Hall,0,,7,1894
Hall,0,,2,1895
Hall,0,,1,1881
Hall,0,,2,1897
Hall,0,,2,1898
Hall,0,,3,1901
Hall,0,,5,1902
Hall,0,,4,1904
Hall,0,,5,1914
Hall,0,,2,1917
Hall,0,,3,1919
Hall,0,,2,1922
Hall,0,,5,1893
Hall,0,,6,1890
Hall,0,,2,1905
Hall,0,,3,1923
Hall,0,,1,1916
Hall,0,,1,1931
Hall,0,,3,1920
Hall,0,,1,1921
Hall,0,,1,1928
Hall,0,,1,1929
Hall,0,,1,1911
Hall,0,,1,1888
Hall,0,,1,1889
Hall,0,,2,1896
Hall,0,,3,1900
Hamilton,0,-,157,-
Hamilton,0,,4,1897
Hamilton,0,,4,1914
Hamilton,0,,3,1918
Hamilton,0,,4,1923
Hamilton,0,,3,1924
Hamilton,0,,3,1880
Hamilton,0,,5,1881
Hamilton,0,,7,1882
Hamilton,0,,8,1884
Hamilton,0,,7,1879
Hamilton,0,,2,1893
Hamilton,0,,3,1899
Hamilton,0,,2,1901
Hamilton,0,,4,1903
Hamilton,0,,1,1919
Hamilton,0,,4,1926
Hamilton,0,,3,1877
Hamilton,0,,5,1886
Hamilton,0,,4,1889
Hamilton,0,,6,1892
Hamilton,0,,1,1907
Hamilton,0,,1,1909
Hamilton,0,,1,1912
Hamilton,0,,2,1922
Hamilton,0,,3,1896
Hamilton,0,,3,1874
Hamilton,0,,3,1875
Hamilton,0,,5,1876
Hamilton,0,,3,1885
Hamilton,0,,1,1913
Hamilton,0,,2,1917
Hamilton,0,,1,1928
Hamilton,0,,1,1859
Hamilton,0,,2,1861
Hamilton,0,,1,1871
Hamilton,0,,1,1872
Hamilton,0,,1,1860
Hamilton,0,,3,1873
Hamilton,0,,2,1890
Hamilton,0,,1,1894
Hamilton,0,,4,1898
Hamilton,0,,2,1902
Hamilton,0,,3,1927
Hamilton,0,,2,1878
Hamilton,0,,3,1883
Hamilton,0,,3,1904
Hamilton,0,,2,1906
Hamilton,0,,1,1915
Hamilton,0,,3,1921
Hamilton,0,,3,1887
Hamilton,0,,2,1888
Hamilton,0,,3,1895
Hamilton,0,,1,1891
Hamilton,0,,3,1905
Hamilton,0,,1,1916
Hamilton,0,,1,1908
Hansford,0,-,40,-
Hansford,0,,3,1887
Hansford,0,,3,1889
Hansford,0,,1,1891
Hansford,0,,1,1927
Hansford,0,,3,1929
Hansford,0,,2,1931
Hansford,0,,2,1888
Hansford,0,,1,1893
Hansford,0,,2,1895
Hansford,0,,1,1897
Hansford,0,,1,1905
Hansford,0,,1,1907
Hansford,0,,2,1930
Hansford,0,,2,1903
Hansford,0,,2,1909
Hansford,0,,2,1911
Hansford,0,,1,1912
Hansford,0,,1,1899
Hansford,0,,1,1902
Hansford,0,,1,1904
Hansford,0,,1,1925
Hansford,0,,1,1917
Hansford,0,,1,1921
Hansford,0,,1,1922
Hansford,0,,1,1928
Hansford,0,,1,1880
Hansford,0,,1,1901
Hardeman,0,-,75,-
Hardeman,0,,3,1898
Hardeman,0,,3,1906
Hardeman,0,,3,1909
Hardeman,0,,3,1910
Hardeman,0,,1,1912
Hardeman,0,,1,1914
Hardeman,0,,1,1907
Hardeman,0,,1,1916
Hardeman,0,,2,1917
Hardeman,0,,2,1883
Hardeman,0,,6,1890
Hardeman,0,,1,1893
Hardeman,0,,3,1902
Hardeman,0,,4,1913
Hardeman,0,,1,1920
Hardeman,0,,2,1921
Hardeman,0,,1,1922
Hardeman,0,,2,1926
Hardeman,0,,2,1911
Hardeman,0,,2,1904
Hardeman,0,,2,1905
Hardeman,0,,2,1889
Hardeman,0,,3,1891
Hardeman,0,,2,1892
Hardeman,0,,2,1908
Hardeman,0,,1,1881
Hardeman,0,,2,1884
Hardeman,0,,3,1885
Hardeman,0,,2,1887
Hardeman,0,,1,1928
Hardeman,0,,1,1880
Hardeman,0,,1,1882
Hardeman,0,,4,1886
Hardeman,0,,1,1896
Hardeman,0,,1,1900
Hardeman,0,,1,1918
Hardeman,0,,1,1923
Hardeman,0,,1,0
Hardin,0,-,197,-
Hardin,0,,6,1901
Hardin,0,,6,1902
Hardin,0,,10,1904
Hardin,0,,7,1905
Hardin,0,,3,0
Hardin,0,,6,1903
Hardin,0,,9,1906
Hardin,0,,6,1907
Hardin,0,,2,1919
Hardin,0,,4,1922
Hardin,0,,1,1927
Hardin,0,,5,1910
Hardin,0,,3,1911
Hardin,0,,5,1913
Hardin,0,,2,1914
Hardin,0,,5,1916
Hardin,0,,2,1918
Hardin,0,,3,1866
Hardin,0,,2,1867
Hardin,0,,2,1869
Hardin,0,,3,1871
Hardin,0,,2,1873
Hardin,0,,3,1874
Hardin,0,,1,1875
Hardin,0,,2,1876
Hardin,0,,4,1908
Hardin,0,,3,1912
Hardin,0,,3,1881
Hardin,0,,3,1924
Hardin,0,,6,1915
Hardin,0,,1,1930
Hardin,0,,1,1860
Hardin,0,,1,1862
Hardin,0,,1,1865
Hardin,0,,1,1877
Hardin,0,,3,1878
Hardin,0,,2,1879
Hardin,0,,4,1880
Hardin,0,,2,1882
Hardin,0,,3,1920
Hardin,0,,2,1921
Hardin,0,,3,1888
Hardin,0,,4,1900
Hardin,0,,3,1883
Hardin,0,,5,1884
Hardin,0,,5,1885
Hardin,0,,3,1886
Hardin,0,,5,1890
Hardin,0,,4,1899
Hardin,0,,4,1909
Hardin,0,,2,1893
Hardin,0,,4,1895
Hardin,0,,2,1923
Hardin,0,,1,1931
Hardin,0,,1,1932
Hardin,0,,1,1894
Hardin,0,,2,1898
Hardin,0,,1,1868
Hardin,0,,1,1872
Hardin,0,,1,1891
Hardin,0,,1,1896
Hardin,0,,1,1926
Hardin,0,,1,1889
Hardin,0,,1,1887
Hardin,0,,1,1897
Harris,0,-,436,-
Harris,0,,4,1884
Harris,0,,5,1930
Harris,0,,8,1905
Harris,0,,11,1907
Harris,0,,4,1896
Harris,0,,12,1897
Harris,0,,9,1902
Harris,0,,4,1906
Harris,0,,7,1916
Harris,0,,4,1926
Harris,0,,9,1895
Harris,0,,10,1898
Harris,0,,9,1893
Harris,0,,8,1899
Harris,0,,8,1900
Harris,0,,8,1915
Harris,0,,9,1917
Harris,0,,9,1918
Harris,0,,9,1911
Harris,0,,11,1919
Harris,0,,7,1920
Harris,0,,6,1924
Harris,0,,7,1929
Harris,0,,4,1891
Harris,0,,1,1868
Harris,0,,6,1859
Harris,0,,6,1928
Harris,0,,6,1885
Harris,0,,8,1912
Harris,0,,9,1903
Harris,0,,7,1894
Harris,0,,3,1870
Harris,0,,5,1881
Harris,0,,3,1889
Harris,0,,9,1908
Harris,0,,11,1914
Harris,0,,2,1923
Harris,0,,4,1882
Harris,0,,7,1883
Harris,0,,6,1922
Harris,0,,3,1846
Harris,0,,1,1877
Harris,0,,3,0
Harris,0,,7,1921
Harris,0,,2,1849
Harris,0,,3,1851
Harris,0,,5,1853
Harris,0,,3,1857
Harris,0,,8,1861
Harris,0,,3,1862
Harris,0,,1,1864
Harris,0,,2,1865
Harris,0,,6,1866
Harris,0,,2,1871
Harris,0,,3,1880
Harris,0,,7,1901
Harris,0,,10,1909
Harris,0,,3,1910
Harris,0,,4,1848
Harris,0,,8,1925
Harris,0,,2,1872
Harris,0,,2,1875
Harris,0,,9,1913
Harris,0,,3,1890
Harris,0,,4,1892
Harris,0,,1,1863
Harris,0,,4,1887
Harris,0,,2,1888
Harris,0,,6,1876
Harris,0,,1,1860
Harris,0,,2,1869
Harris,0,,1,1878
Harris,0,,3,1879
Harris,0,,3,1858
Harris,0,,5,1904
Harris,0,,4,1855
Harris,0,,3,1850
Harris,0,,6,1873
Harris,0,,2,1874
Harris,0,,3,1886
Harris,0,,1,1931
Harris,0,,4,1852
Harris,0,,1,1854
Harris,0,,1,1867
Harris,0,,3,1927
Harris,0,,1,1847
Harrison,0,-,255,-
Harrison,0,,6,1849
Harrison,0,,3,1856
Harrison,0,,2,1859
Harrison,0,,7,1861
Harrison,0,,3,1866
Harrison,0,,5,1867
Harrison,0,,6,1852
Harrison,0,,5,1854
Harrison,0,,3,1884
Harrison,0,,3,1887
Harrison,0,,3,1891
Harrison,0,,3,1894
Harrison,0,,4,1898
Harrison,0,,3,1900
Harrison,0,,7,1902
Harrison,0,,7,1903
Harrison,0,,5,1906
Harrison,0,,2,1907
Harrison,0,,5,1908
Harrison,0,,1,1909
Harrison,0,,1,1893
Harrison,0,,4,1910
Harrison,0,,7,1915
Harrison,0,,1,1920
Harrison,0,,3,1923
Harrison,0,,2,1924
Harrison,0,,8,1847
Harrison,0,,3,1851
Harrison,0,,5,1850
Harrison,0,,2,1904
Harrison,0,,4,1905
Harrison,0,,5,1880
Harrison,0,,2,1868
Harrison,0,,5,1876
Harrison,0,,3,1848
Harrison,0,,4,1860
Harrison,0,,1,1862
Harrison,0,,3,1864
Harrison,0,,4,1871
Harrison,0,,4,1885
Harrison,0,,3,1895
Harrison,0,,4,1888
Harrison,0,,6,1855
Harrison,0,,8,1858
Harrison,0,,4,1865
Harrison,0,,4,1872
Harrison,0,,3,1875
Harrison,0,,2,1869
Harrison,0,,4,1870
Harrison,0,,5,1874
Harrison,0,,1,1889
Harrison,0,,2,0
Harrison,0,,1,1892
Harrison,0,,2,1897
Harrison,0,,2,1913
Harrison,0,,3,1922
Harrison,0,,2,1925
Harrison,0,,2,1857
Harrison,0,,1,1863
Harrison,0,,2,1873
Harrison,0,,2,1879
Harrison,0,,6,1881
Harrison,0,,1,1912
Harrison,0,,1,1919
Harrison,0,,1,1914
Harrison,0,,3,1901
Harrison,0,,5,1886
Harrison,0,,3,1846
Harrison,0,,4,1853
Harrison,0,,1,1878
Harrison,0,,2,1890
Harrison,0,,3,1899
Harrison,0,,3,1877
Harrison,0,,2,1883
Harrison,0,,1,1918
Harrison,0,,1,1882
Harrison,0,,1,1917
Hartley,0,-,55,-
Hartley,0,,2,1891
Hartley,0,,3,1902
Hartley,0,,2,1904
Hartley,0,,3,1913
Hartley,0,,2,1918
Hartley,0,,2,1922
Hartley,0,,1,1930
Hartley,0,,3,1888
Hartley,0,,1,1889
Hartley,0,,2,1893
Hartley,0,,1,1897
Hartley,0,,2,1899
Hartley,0,,1,1900
Hartley,0,,2,1901
Hartley,0,,4,1903
Hartley,0,,1,1911
Hartley,0,,3,1916
Hartley,0,,2,1920
Hartley,0,,2,1925
Hartley,0,,2,1926
Hartley,0,,1,0
Hartley,0,,1,1905
Hartley,0,,1,1906
Hartley,0,,3,1907
Hartley,0,,2,1908
Hartley,0,,1,1910
Hartley,0,,2,1912
Hartley,0,,1,1924
Hartley,0,,1,1927
Hartley,0,,1,1928
Haskell,0,-,83,-
Haskell,0,,2,1890
Haskell,0,,3,1892
Haskell,0,,1,1893
Haskell,0,,1,1895
Haskell,0,,1,1911
Haskell,0,,1,1880
Haskell,0,,4,1903
Haskell,0,,3,1905
Haskell,0,,4,1907
Haskell,0,,4,1902
Haskell,0,,6,1906
