ChangeNum,Name,EstNum,Year
1,Lipscomb,2,1887
5,Lipscomb,1,1889
3,Lipscomb,1,1894
1,Lipscomb,0,1896
2,Lipscomb,0,1898
2,Lipscomb,0,1899
1,Lipscomb,0,1900
2,Lipscomb,0,1913
2,Lipscomb,0,1917
1,Lipscomb,1,1902
1,Lipscomb,0,1910
0,Lipscomb,1,1886
1,Lipscomb,2,1888
2,Lipscomb,0,1897
1,Lipscomb,0,1907
1,Lipscomb,0,1908
2,Lipscomb,0,1915
1,Lipscomb,0,1923
2,Lipscomb,1,1890
3,Lipscomb,0,1892
1,Lipscomb,0,1895
0,Lipscomb,1,1904
1,Lipscomb,0,1905
1,Lipscomb,0,1909
1,Lipscomb,0,1911
0,Lipscomb,1,1903
0,Lipscomb,1,1912
2,Live Oak,3,1915
96,Live Oak,26,-
3,Live Oak,0,1916
4,Live Oak,0,1918
3,Live Oak,0,1924
2,Live Oak,1,1910
3,Live Oak,2,1914
1,Live Oak,0,1920
3,Live Oak,0,1925
3,Live Oak,0,1922
1,Live Oak,2,1885
2,Live Oak,0,1891
4,Live Oak,0,1897
2,Live Oak,0,1899
2,Live Oak,0,1900
3,Live Oak,0,1901
2,Live Oak,2,1903
3,Live Oak,0,1919
0,Live Oak,2,1858
2,Live Oak,0,1859
2,Live Oak,0,1860
3,Live Oak,0,1861
3,Live Oak,0,1862
4,Live Oak,0,1866
2,Live Oak,1,1870
2,Live Oak,1,1871
2,Live Oak,0,1877
1,Live Oak,0,1878
2,Live Oak,3,1907
2,Live Oak,1,1926
2,Live Oak,0,1927
1,Live Oak,0,1872
0,Live Oak,1,1876
2,Live Oak,0,1880
3,Live Oak,0,1886
1,Live Oak,2,1913
0,Live Oak,1,1923
1,Live Oak,0,1928
1,Live Oak,0,1882
3,Live Oak,0,1898
1,Live Oak,0,1904
0,Live Oak,1,1890
1,Live Oak,0,1892
2,Live Oak,0,1893
1,Live Oak,0,1896
0,Live Oak,1,1911
1,Live Oak,0,1863
0,Live Oak,1,1868
1,Live Oak,0,1874
1,Live Oak,1,1879
1,Live Oak,0,0
1,Live Oak,0,1894
1,Live Oak,0,1905
1,Live Oak,0,1917
1,Live Oak,0,1921
1,Live Oak,0,1908
2,Llano,2,1879
119,Llano,34,-
3,Llano,3,1880
2,Llano,0,1882
7,Llano,1,1883
4,Llano,0,1885
5,Llano,1,1886
3,Llano,0,1887
2,Llano,1,1896
5,Llano,0,1898
3,Llano,0,1906
3,Llano,0,1911
2,Llano,2,1892
3,Llano,2,1875
2,Llano,1,1877
1,Llano,2,1873
5,Llano,1,1881
2,Llano,0,1889
2,Llano,0,1890
3,Llano,0,1894
3,Llano,0,1899
3,Llano,2,1901
3,Llano,0,1902
2,Llano,0,1925
1,Llano,0,1929
1,Llano,0,1930
2,Llano,0,1931
1,Llano,1,1872
1,Llano,2,1876
6,Llano,1,1907
0,Llano,1,1858
2,Llano,2,1905
4,Llano,0,1908
1,Llano,2,1878
1,Llano,0,1884
2,Llano,0,1891
2,Llano,0,1904
1,Llano,0,1910
1,Llano,0,1914
1,Llano,0,1917
0,Llano,1,1893
1,Llano,0,1897
1,Llano,0,1921
1,Llano,0,1926
0,Llano,2,1859
0,Llano,1,1857
2,Llano,0,1861
1,Llano,0,1866
0,Llano,1,1867
3,Llano,0,0
1,Llano,0,1871
2,Llano,0,1888
1,Llano,1,1913
3,Llano,0,1922
1,Llano,0,1916
1,Llano,0,1920
1,Llano,0,1909
0,Llano,1,1903
1,Llano,0,1860
1,Llano,0,1927
1,Llano,0,1918
0,Loving,3,1910
4,Loving,6,-
1,Loving,0,1912
0,Loving,1,1909
0,Loving,1,1893
0,Loving,1,1931
1,Loving,0,1911
1,Loving,0,1921
1,Loving,0,1923
0,Lubbock,1,1903
38,Lubbock,12,-
2,Lubbock,2,1904
2,Lubbock,1,1905
3,Lubbock,0,1909
3,Lubbock,2,1910
1,Lubbock,1,1918
0,Lubbock,1,1926
2,Lubbock,0,1928
1,Lubbock,0,1930
1,Lubbock,2,1917
2,Lubbock,0,1929
1,Lubbock,0,1884
1,Lubbock,0,1890
1,Lubbock,0,1894
1,Lubbock,0,1900
1,Lubbock,0,1901
1,Lubbock,0,1906
2,Lubbock,0,1907
2,Lubbock,1,1913
1,Lubbock,0,1922
2,Lubbock,1,1924
1,Lubbock,0,1914
1,Lubbock,0,1915
1,Lubbock,0,1916
1,Lubbock,0,1921
1,Lubbock,0,1923
2,Lubbock,0,1925
1,Lubbock,0,1911
0,Lynn,2,1905
18,Lynn,14,-
2,Lynn,1,1906
2,Lynn,1,1907
0,Lynn,1,1916
0,Lynn,1,1889
0,Lynn,1,1925
2,Lynn,0,1926
0,Lynn,1,1901
2,Lynn,0,1902
0,Lynn,1,1913
0,Lynn,1,1917
0,Lynn,1,1910
3,Lynn,0,1914
2,Lynn,0,1922
1,Lynn,0,1923
0,Lynn,1,1888
1,Lynn,1,1903
1,Lynn,0,1911
1,Lynn,0,1918
1,Lynn,0,1921
0,Lynn,1,1912
0,Madison,1,1846
94,Madison,35,-
0,Madison,2,1890
4,Madison,0,1896
5,Madison,1,1898
3,Madison,1,1901
2,Madison,0,1905
2,Madison,2,1900
1,Madison,2,1899
2,Madison,4,1903
1,Madison,2,1908
3,Madison,1,1895
1,Madison,1,1889
3,Madison,1,1897
4,Madison,1,1902
3,Madison,1,1906
3,Madison,1,1883
1,Madison,1,1884
2,Madison,0,1888
2,Madison,0,1892
1,Madison,0,1893
1,Madison,1,1891
0,Madison,1,1912
3,Madison,0,1914
2,Madison,0,1916
1,Madison,0,1919
2,Madison,0,1920
0,Madison,1,1854
1,Madison,0,1857
2,Madison,1,1859
4,Madison,0,1861
1,Madison,0,1862
2,Madison,0,1864
1,Madison,0,1865
3,Madison,0,1866
2,Madison,0,1870
2,Madison,0,1871
1,Madison,0,1873
1,Madison,0,1875
3,Madison,0,1876
1,Madison,1,1877
1,Madison,0,1878
3,Madison,0,1879
1,Madison,0,1881
1,Madison,0,1913
2,Madison,0,1925
1,Madison,3,1894
1,Madison,0,1907
0,Madison,1,1856
1,Madison,0,0
0,Madison,1,1867
1,Madison,0,1868
1,Madison,1,1869
0,Madison,1,1872
1,Madison,0,1921
2,Madison,0,1922
1,Madison,0,1929
1,Madison,0,1930
0,Madison,1,1886
1,Marion,1,1860
67,Marion,31,-
2,Marion,1,1861
2,Marion,0,0
2,Marion,1,1885
2,Marion,0,1886
2,Marion,0,1892
1,Marion,1,1891
1,Marion,1,1871
0,Marion,1,1882
2,Marion,2,1890
3,Marion,1,1894
2,Marion,1,1866
1,Marion,1,1870
1,Marion,0,1872
2,Marion,2,1875
2,Marion,1,1888
2,Marion,1,1898
2,Marion,0,1914
1,Marion,0,1922
1,Marion,1,1878
0,Marion,1,1883
1,Marion,1,1900
4,Marion,1,1901
0,Marion,2,1881
1,Marion,0,1884
4,Marion,0,1896
0,Marion,1,1909
0,Marion,2,1877
2,Marion,2,1880
1,Marion,0,1897
0,Marion,1,1876
2,Marion,0,1920
2,Marion,0,1906
1,Marion,0,1907
1,Marion,0,1910
1,Marion,1,1912
1,Marion,1,1893
1,Marion,1,1862
2,Marion,1,1902
1,Marion,0,1887
1,Marion,0,1889
1,Marion,0,1905
1,Marion,0,1908
1,Marion,0,1917
1,Marion,0,1918
1,Marion,0,1921
1,Marion,0,1923
1,Marion,0,1903
1,Marion,0,1904
1,Marion,0,1864
0,Martin,1,1909
14,Martin,6,-
0,Martin,1,1924
1,Martin,0,1925
0,Martin,1,1910
1,Martin,0,1915
1,Martin,0,1917
0,Martin,1,1882
1,Martin,0,1885
1,Martin,0,1889
2,Martin,1,1890
1,Martin,0,1892
1,Martin,0,1898
1,Martin,0,1905
1,Martin,0,1912
1,Martin,0,1913
1,Martin,0,1922
1,Martin,0,1932
0,Martin,1,1927
1,Mason,1,1900
96,Mason,24,-
4,Mason,2,1901
3,Mason,0,1902
1,Mason,0,0
3,Mason,0,1921
2,Mason,0,1928
2,Mason,2,1920
2,Mason,1,1894
1,Mason,2,1890
1,Mason,3,1858
1,Mason,1,1906
2,Mason,0,1922
2,Mason,0,1925
2,Mason,1,1889
2,Mason,0,1910
1,Mason,0,1911
2,Mason,1,1912
3,Mason,0,1915
1,Mason,0,1923
5,Mason,0,1861
4,Mason,0,1866
1,Mason,0,1874
1,Mason,1,1879
2,Mason,0,1899
0,Mason,1,1860
3,Mason,0,1918
3,Mason,1,1883
2,Mason,2,1884
6,Mason,0,1885
2,Mason,2,1887
1,Mason,0,1908
2,Mason,0,1913
0,Mason,1,1868
1,Mason,0,1873
1,Mason,0,1895
4,Mason,0,1897
2,Mason,0,1905
2,Mason,0,1907
1,Mason,0,1919
1,Mason,0,1859
2,Mason,0,1863
1,Mason,0,1864
1,Mason,0,1877
1,Mason,0,1893
1,Mason,0,1903
1,Mason,0,1916
0,Mason,1,1886
2,Mason,0,1896
0,Mason,1,1880
1,Mason,0,1888
1,Mason,0,1914
3,Mason,0,1891
1,Mason,0,1892
1,Mason,0,1924
2,Matagorda,2,1906
142,Matagorda,62,-
0,Matagorda,1,1891
0,Matagorda,2,1890
6,Matagorda,0,1902
4,Matagorda,0,1905
2,Matagorda,2,1907
4,Matagorda,5,1912
5,Matagorda,0,1916
3,Matagorda,0,1917
3,Matagorda,4,1910
1,Matagorda,1,1889
1,Matagorda,1,1894
3,Matagorda,2,1898
5,Matagorda,0,1914
3,Matagorda,0,1924
4,Matagorda,0,1929
1,Matagorda,0,1932
1,Matagorda,3,1895
2,Matagorda,4,1903
6,Matagorda,0,1913
5,Matagorda,0,1922
4,Matagorda,0,1928
5,Matagorda,1,1915
3,Matagorda,1,1920
5,Matagorda,0,1921
1,Matagorda,3,1846
2,Matagorda,2,1847
1,Matagorda,0,1851
1,Matagorda,0,1854
6,Matagorda,0,1861
3,Matagorda,0,1866
2,Matagorda,1,1880
1,Matagorda,0,1896
1,Matagorda,3,1909
3,Matagorda,1,1918
4,Matagorda,0,1919
1,Matagorda,0,1926
2,Matagorda,0,1930
1,Matagorda,1,1911
3,Matagorda,0,1925
3,Matagorda,3,1901
0,Matagorda,2,1888
0,Matagorda,1,1858
1,Matagorda,0,1862
0,Matagorda,3,1872
1,Matagorda,0,1876
3,Matagorda,0,1884
0,Matagorda,2,1893
2,Matagorda,0,1885
0,Matagorda,1,1927
1,Matagorda,1,1860
2,Matagorda,1,1874
1,Matagorda,0,1878
2,Matagorda,0,1887
1,Matagorda,1,1908
4,Matagorda,0,1900
1,Matagorda,1,1899
0,Matagorda,2,1904
0,Matagorda,1,1859
1,Matagorda,1,1871
1,Matagorda,0,1882
1,Matagorda,0,0
1,Matagorda,1,1856
1,Matagorda,0,1863
2,Matagorda,0,1870
1,Matagorda,0,1877
0,Matagorda,1,1848
1,Matagorda,0,1850
1,Matagorda,0,1923
1,Maverick,0,1861
32,Maverick,6,-
1,Maverick,0,1863
2,Maverick,0,1864
1,Maverick,0,1865
2,Maverick,0,1866
1,Maverick,0,1867
2,Maverick,0,1868
1,Maverick,0,1869
1,Maverick,0,1872
1,Maverick,0,1878
4,Maverick,0,1883
1,Maverick,0,1888
2,Maverick,0,1892
1,Maverick,0,1895
1,Maverick,0,1899
1,Maverick,0,1907
1,Maverick,0,1908
2,Maverick,0,1914
1,Maverick,0,1917
1,Maverick,0,1918
1,Maverick,0,1919
1,Maverick,0,1924
1,Maverick,2,1880
0,Maverick,1,1881
0,Maverick,1,1903
0,Maverick,1,1879
1,Maverick,0,1884
0,Maverick,1,1893
0,McCulloch,2,1876
131,McCulloch,26,-
4,McCulloch,0,1877
3,McCulloch,0,1880
2,McCulloch,0,1882
1,McCulloch,0,1887
2,McCulloch,0,1892
4,McCulloch,0,1893
3,McCulloch,1,1897
6,McCulloch,0,1914
2,McCulloch,0,1922
2,McCulloch,0,1930
2,McCulloch,0,1931
8,McCulloch,1,1907
5,McCulloch,0,1917
2,McCulloch,0,1919
4,McCulloch,1,1920
4,McCulloch,1,1915
2,McCulloch,0,1916
3,McCulloch,0,1921
2,McCulloch,0,1923
4,McCulloch,0,1926
2,McCulloch,0,1888
1,McCulloch,0,1889
2,McCulloch,0,1891
3,McCulloch,0,1901
3,McCulloch,1,1904
3,McCulloch,2,1906
5,McCulloch,1,1909
4,McCulloch,0,1928
6,McCulloch,0,1929
1,McCulloch,3,1879
3,McCulloch,2,1912
2,McCulloch,0,1927
0,McCulloch,2,1902
2,McCulloch,0,1925
1,McCulloch,1,1890
2,McCulloch,0,1894
3,McCulloch,0,1918
0,McCulloch,1,1863
4,McCulloch,1,1910
2,McCulloch,0,1913
0,McCulloch,2,1878
2,McCulloch,0,1895
2,McCulloch,1,1905
2,McCulloch,0,1911
1,McCulloch,1,1908
1,McCulloch,1,1924
1,McCulloch,1,1884
1,McCulloch,0,1885
1,McCulloch,0,1903
3,McCulloch,0,1898
1,McCulloch,0,1899
1,McCulloch,0,1881
1,McCulloch,0,1900
2,McLennan,2,1870
289,McLennan,101,-
5,McLennan,6,1879
0,McLennan,1,1857
2,McLennan,1,1864
0,McLennan,1,1862
9,McLennan,3,1900
3,McLennan,7,1882
9,McLennan,1,1883
3,McLennan,2,1887
10,McLennan,3,1897
11,McLennan,0,1899
8,McLennan,0,1914
2,McLennan,0,1918
3,McLennan,0,1922
4,McLennan,4,1896
8,McLennan,5,1890
5,McLennan,1,1886
8,McLennan,1,1889
13,McLennan,1,1901
7,McLennan,2,1902
0,McLennan,1,1854
2,McLennan,2,1855
4,McLennan,1,1860
6,McLennan,0,1861
0,McLennan,2,1868
8,McLennan,4,1871
2,McLennan,1,1873
3,McLennan,3,1878
9,McLennan,3,1880
5,McLennan,2,1881
6,McLennan,2,1903
4,McLennan,0,1906
0,McLennan,3,1856
7,McLennan,0,1904
3,McLennan,0,1915
3,McLennan,0,1919
5,McLennan,2,1875
3,McLennan,0,1916
3,McLennan,0,1920
5,McLennan,3,1876
1,McLennan,5,1872
2,McLennan,0,1874
1,McLennan,1,1865
3,McLennan,0,1877
7,McLennan,0,1885
8,McLennan,1,1893
3,McLennan,3,1895
5,McLennan,0,1905
1,McLennan,0,1908
4,McLennan,0,1923
5,McLennan,2,1894
8,McLennan,2,1898
2,McLennan,0,0
2,McLennan,5,1891
9,McLennan,1,1892
1,McLennan,0,1926
2,McLennan,0,1927
6,McLennan,2,1888
1,McLennan,4,1858
7,McLennan,0,1859
1,McLennan,2,1884
3,McLennan,0,1907
1,McLennan,0,1911
1,McLennan,1,1912
0,McLennan,1,1867
2,McLennan,0,1921
1,McLennan,0,1925
1,McLennan,0,1910
1,McLennan,0,1909
1,McLennan,0,1913
1,McLennan,0,1931
1,McLennan,0,1917
1,McLennan,1,1866
1,McLennan,0,1869
3,McLennan,0,1924
1,McLennan,0,1853
1,McLennan,0,1863
0,McMullen,1,1923
27,McMullen,11,-
1,McMullen,0,1924
2,McMullen,0,1930
0,McMullen,1,1902
1,McMullen,0,1907
2,McMullen,0,1916
1,McMullen,0,1918
3,McMullen,0,1919
1,McMullen,0,1920
1,McMullen,2,1871
2,McMullen,0,1874
1,McMullen,0,1875
2,McMullen,0,1876
0,McMullen,1,1859
1,McMullen,1,1910
1,McMullen,0,1912
0,McMullen,1,1860
0,McMullen,1,1889
0,McMullen,1,1877
1,McMullen,0,1879
2,McMullen,0,1882
1,McMullen,0,1884
1,McMullen,0,1890
1,McMullen,0,1904
1,McMullen,0,1915
0,McMullen,2,1914
1,McMullen,0,1917
1,Medina,1,1892
98,Medina,30,-
3,Medina,1,1907
0,Medina,3,1877
1,Medina,0,1849
0,Medina,1,1852
1,Medina,0,1853
4,Medina,0,1861
3,Medina,0,1866
2,Medina,0,1872
3,Medina,1,1878
3,Medina,0,1887
2,Medina,0,1888
1,Medina,0,1889
2,Medina,0,1894
3,Medina,1,1898
4,Medina,1,1901
3,Medina,0,1914
3,Medina,0,1919
3,Medina,0,1929
1,Medina,1,1871
2,Medina,0,1880
2,Medina,3,1910
0,Medina,1,1881
3,Medina,0,1883
1,Medina,1,1890
3,Medina,0,1915
3,Medina,0,1917
1,Medina,0,1918
1,Medina,0,1925
1,Medina,0,1926
0,Medina,2,1854
1,Medina,0,1860
1,Medina,1,1893
4,Medina,0,1899
2,Medina,0,1902
2,Medina,0,1903
2,Medina,0,1921
0,Medina,1,1895
1,Medina,0,1906
4,Medina,1,1908
0,Medina,1,1873
1,Medina,0,1875
1,Medina,1,1876
0,Medina,1,1879
3,Medina,0,1882
1,Medina,0,1885
2,Medina,2,1897
1,Medina,0,1900
1,Medina,1,1913
2,Medina,0,1922
1,Medina,1,1911
2,Medina,1,1916
1,Medina,0,1912
0,Medina,1,1923
1,Medina,0,1931
0,Medina,1,1857
1,Medina,0,1862
1,Medina,0,1864
1,Medina,0,1865
1,Medina,0,1886
3,Menard,2,1894
34,Menard,10,-
0,Menard,1,1911
2,Menard,1,1915
1,Menard,0,1916
2,Menard,0,1917
0,Menard,1,1900
0,Menard,2,1868
1,Menard,0,0
2,Menard,0,1870
2,Menard,0,1914
1,Menard,0,1920
1,Menard,0,1921
2,Menard,0,1925
0,Menard,1,1897
1,Menard,0,1906
1,Menard,0,1908
1,Menard,0,1909
1,Menard,1,1910
1,Menard,0,1912
1,Menard,0,1926
1,Menard,0,1918
1,Menard,0,1919
1,Menard,0,1869
1,Menard,0,1871
2,Menard,0,1874
1,Menard,0,1875
1,Menard,0,1877
1,Menard,0,1889
1,Menard,0,1890
1,Menard,0,1893
0,Menard,1,1907
0,Midland,1,1904
11,Midland,6,-
1,Midland,0,1906
1,Midland,0,1887
1,Midland,0,1888
1,Midland,0,1893
1,Midland,0,1897
1,Midland,0,1913
1,Midland,0,1922
0,Midland,1,1907
1,Midland,0,1908
0,Midland,1,1889
1,Midland,0,1890
0,Midland,1,1884
1,Midland,0,1885
0,Midland,1,1909
0,Midland,1,1911
1,Midland,0,1914
5,Milam,4,1874
253,Milam,75,-
6,Milam,1,1879
8,Milam,3,1886
2,Milam,0,1888
6,Milam,3,1889
7,Milam,2,1890
4,Milam,0,1911
4,Milam,1,1913
3,Milam,4,1900
13,Milam,1,1901
6,Milam,1,1903
4,Milam,0,1905
2,Milam,2,1892
9,Milam,0,1893
6,Milam,2,1894
3,Milam,2,1895
8,Milam,2,1899
9,Milam,2,1902
5,Milam,1,1904
8,Milam,0,1914
4,Milam,0,1915
1,Milam,0,1917
3,Milam,0,1919
2,Milam,1,1920
4,Milam,2,1875
3,Milam,2,1854
6,Milam,1,1878
2,Milam,1,1881
6,Milam,2,1897
0,Milam,2,1848
2,Milam,1,1851
1,Milam,0,1859
9,Milam,0,1861
3,Milam,2,1871
4,Milam,2,1873
3,Milam,1,1882
3,Milam,0,1885
6,Milam,0,1908
3,Milam,0,1922
0,Milam,2,1846
0,Milam,1,1847
1,Milam,0,1849
1,Milam,2,1852
3,Milam,0,1853
2,Milam,2,1855
3,Milam,0,1857
1,Milam,0,1858
2,Milam,0,1860
1,Milam,0,1864
1,Milam,0,1865
2,Milam,0,1866
2,Milam,2,1868
2,Milam,0,1872
4,Milam,0,1887
3,Milam,1,1891
3,Milam,1,1896
6,Milam,4,1898
1,Milam,2,1884
3,Milam,0,1907
2,Milam,0,1910
3,Milam,2,1876
4,Milam,2,1880
3,Milam,1,1883
1,Milam,0,1906
1,Milam,0,1921
2,Milam,1,1867
1,Milam,2,1877
2,Milam,0,1863
0,Milam,1,1912
3,Milam,0,1918
1,Milam,0,1924
2,Milam,0,1909
2,Milam,0,1923
1,Milam,0,1928
1,Milam,0,1870
0,Milam,1,1850
2,Mills,2,1892
96,Mills,18,-
7,Mills,0,1903
1,Mills,1,1904
3,Mills,2,1907
2,Mills,0,1910
4,Mills,0,1911
3,Mills,0,1912
4,Mills,0,1913
4,Mills,0,1890
2,Mills,3,1893
2,Mills,1,1894
2,Mills,1,1896
3,Mills,0,1905
3,Mills,0,1906
2,Mills,0,1908
3,Mills,0,1915
2,Mills,0,1917
4,Mills,0,1920
2,Mills,1,1897
2,Mills,1,1916
0,Mills,2,1899
2,Mills,2,1891
2,Mills,0,1901
2,Mills,0,1902
4,Mills,0,1918
2,Mills,0,1919
3,Mills,0,1921
2,Mills,0,1923
2,Mills,0,1924
2,Mills,1,1889
3,Mills,0,1898
1,Mills,0,1914
1,Mills,1,1922
2,Mills,0,1926
1,Mills,0,1927
5,Mills,0,1909
2,Mills,0,1895
2,Mills,0,1925
1,Mills,0,1900
1,Mitchell,1,1907
51,Mitchell,15,-
2,Mitchell,0,1917
0,Mitchell,1,1920
1,Mitchell,1,1881
2,Mitchell,0,1882
1,Mitchell,0,1887
1,Mitchell,1,1890
1,Mitchell,0,1898
1,Mitchell,0,1900
4,Mitchell,0,1913
2,Mitchell,0,1921
1,Mitchell,0,1922
1,Mitchell,1,1891
2,Mitchell,0,1904
2,Mitchell,0,1927
1,Mitchell,2,1903
5,Mitchell,0,1905
3,Mitchell,1,1906
0,Mitchell,1,1924
1,Mitchell,0,1925
4,Mitchell,0,1893
1,Mitchell,0,1897
3,Mitchell,0,1899
1,Mitchell,0,1914
1,Mitchell,0,1923
1,Mitchell,1,1892
1,Mitchell,0,1895
0,Mitchell,1,1896
1,Mitchell,1,1909
0,Mitchell,1,1884
1,Mitchell,1,1908
1,Mitchell,0,1910
1,Mitchell,0,1911
1,Mitchell,0,1912
1,Mitchell,0,1918
1,Mitchell,0,0
0,Mitchell,1,1901
2,Montague,3,1873
247,Montague,57,-
4,Montague,1,1875
1,Montague,4,1876
1,Montague,3,1887
3,Montague,1,1888
9,Montague,1,1889
4,Montague,6,1892
8,Montague,2,1893
15,Montague,1,1897
8,Montague,1,1902
3,Montague,0,1905
4,Montague,0,1909
4,Montague,0,1923
6,Montague,5,1894
10,Montague,0,1898
11,Montague,2,1901
7,Montague,0,1914
6,Montague,0,1922
3,Montague,0,1927
2,Montague,1,1882
6,Montague,1,1883
7,Montague,1,1885
7,Montague,0,1890
11,Montague,1,1896
2,Montague,0,1907
1,Montague,0,1916
3,Montague,0,1921
1,Montague,0,1930
2,Montague,0,1931
5,Montague,4,1884
5,Montague,2,1881
6,Montague,4,1880
4,Montague,1,1903
5,Montague,2,1878
2,Montague,1,1891
3,Montague,1,1879
3,Montague,1,1900
2,Montague,0,1910
5,Montague,0,1913
2,Montague,0,1918
1,Montague,0,1926
2,Montague,1,1895
3,Montague,0,1912
3,Montague,0,1915
4,Montague,0,1920
1,Montague,0,1925
6,Montague,0,1899
1,Montague,0,0
1,Montague,0,1908
0,Montague,2,1860
2,Montague,0,1861
1,Montague,0,1862
2,Montague,0,1866
1,Montague,1,1870
1,Montague,1,1871
2,Montague,0,1872
3,Montague,2,1877
4,Montague,0,1911
7,Montague,0,1904
1,Montague,0,1867
2,Montague,0,1874
3,Montague,0,1886
3,Montague,0,1906
3,Montgomery,4,1893
227,Montgomery,95,-
7,Montgomery,1,1897
1,Montgomery,0,0
0,Montgomery,1,1859
1,Montgomery,0,1862
1,Montgomery,0,1863
6,Montgomery,3,1902
4,Montgomery,1,1904
0,Montgomery,4,1880
4,Montgomery,1,1884
3,Montgomery,1,1885
4,Montgomery,2,1892
9,Montgomery,0,1907
5,Montgomery,1,1911
3,Montgomery,1,1915
0,Montgomery,2,1886
1,Montgomery,2,1887
4,Montgomery,1,1890
1,Montgomery,2,1889
3,Montgomery,11,1846
2,Montgomery,2,1896
5,Montgomery,5,1899
8,Montgomery,1,1903
2,Montgomery,4,1894
3,Montgomery,3,1900
7,Montgomery,0,1913
5,Montgomery,1,1922
4,Montgomery,0,1912
7,Montgomery,1,1918
5,Montgomery,1,1924
1,Montgomery,0,1927
2,Montgomery,0,1930
2,Montgomery,0,1848
1,Montgomery,0,1850
2,Montgomery,0,1851
2,Montgomery,0,1855
1,Montgomery,0,1858
3,Montgomery,1,1860
4,Montgomery,0,1861
3,Montgomery,0,1866
4,Montgomery,2,1909
6,Montgomery,0,1914
4,Montgomery,0,1919
1,Montgomery,1,1891
4,Montgomery,4,1906
4,Montgomery,0,1921
4,Montgomery,1,1926
2,Montgomery,1,1875
6,Montgomery,1,1876
2,Montgomery,1,1877
6,Montgomery,2,1901
1,Montgomery,1,1873
1,Montgomery,2,1878
1,Montgomery,0,1879
3,Montgomery,0,1883
7,Montgomery,1,1908
2,Montgomery,4,1905
1,Montgomery,1,1871
1,Montgomery,1,1888
3,Montgomery,4,1910
5,Montgomery,1,1923
1,Montgomery,0,1928
4,Montgomery,2,1872
3,Montgomery,0,1895
2,Montgomery,2,1898
1,Montgomery,0,1852
1,Montgomery,0,1864
1,Montgomery,0,1868
1,Montgomery,0,1869
1,Montgomery,1,1870
2,Montgomery,0,1874
2,Montgomery,2,1882
2,Montgomery,1,1917
2,Montgomery,0,1916
4,Montgomery,0,1920
1,Montgomery,1,1929
1,Montgomery,0,1867
1,Montgomery,1,1881
0,Moore,1,1930
25,Moore,12,-
0,Moore,2,1902
4,Moore,0,1904
2,Moore,1,1905
1,Moore,0,1929
0,Moore,1,1891
1,Moore,1,1892
2,Moore,0,1894
1,Moore,0,1896
2,Moore,2,1898
2,Moore,0,1900
1,Moore,1,1901
2,Moore,0,1908
1,Moore,0,1914
1,Moore,0,1917
1,Moore,0,1919
1,Moore,0,1920
2,Moore,0,1921
0,Moore,1,1911
0,Moore,1,1903
1,Moore,0,1907
0,Moore,1,1931
0,Morris,1,1878
54,Morris,10,-
4,Morris,0,1880
2,Morris,0,1885
2,Morris,1,1901
3,Morris,0,1907
1,Morris,0,1911
2,Morris,0,1914
4,Morris,0,1917
1,Morris,0,1925
1,Morris,0,1926
4,Morris,0,1889
2,Morris,0,1891
2,Morris,1,1892
3,Morris,0,1893
3,Morris,0,1897
1,Morris,0,1904
1,Morris,0,1906
1,Morris,0,1909
3,Morris,0,1913
2,Morris,0,1922
0,Morris,1,1881
3,Morris,0,1903
1,Morris,0,1905
0,Morris,1,1895
1,Morris,0,1918
0,Morris,1,1886
1,Morris,0,1888
2,Morris,1,1900
1,Morris,0,1930
2,Morris,1,1890
0,Morris,1,1882
1,Morris,1,1879
1,Motley,1,1896
53,Motley,14,-
2,Motley,0,1897
1,Motley,0,1915
3,Motley,0,1918
1,Motley,0,1919
1,Motley,1,1922
1,Motley,1,1925
1,Motley,2,1892
3,Motley,1,1916
1,Motley,1,1882
1,Motley,0,1883
1,Motley,3,1893
3,Motley,0,1913
2,Motley,1,1886
2,Motley,0,1887
2,Motley,0,1898
2,Motley,0,1905
3,Motley,0,1911
1,Motley,0,1924
1,Motley,0,1929
0,Motley,1,1894
2,Motley,0,1908
3,Motley,0,1921
1,Motley,0,1895
1,Motley,1,1912
0,Motley,1,1879
2,Motley,0,1880
1,Motley,0,1885
1,Motley,0,1888
1,Motley,0,1899
1,Motley,0,1901
1,Motley,0,1902
1,Motley,0,1903
1,Motley,0,1907
1,Motley,0,1909
1,Motley,0,1910
1,Motley,0,1920
1,Motley,0,1928
6,Nacogdoches,2,1901
250,Nacogdoches,56,-
8,Nacogdoches,4,1902
6,Nacogdoches,2,1903
5,Nacogdoches,2,1904
8,Nacogdoches,0,1905
4,Nacogdoches,2,1889
3,Nacogdoches,1,1897
1,Nacogdoches,1,1914
3,Nacogdoches,0,1924
3,Nacogdoches,0,1925
5,Nacogdoches,0,1930
6,Nacogdoches,0,1913
9,Nacogdoches,0,1915
3,Nacogdoches,0,1923
8,Nacogdoches,1,1906
4,Nacogdoches,0,1909
5,Nacogdoches,0,1916
4,Nacogdoches,1,1917
6,Nacogdoches,0,1922
3,Nacogdoches,0,1926
4,Nacogdoches,0,1927
1,Nacogdoches,0,1929
3,Nacogdoches,3,1895
1,Nacogdoches,1,1852
7,Nacogdoches,0,1861
6,Nacogdoches,1,1866
3,Nacogdoches,1,1869
1,Nacogdoches,0,1873
3,Nacogdoches,0,1878
